index,id,release_date,production_budget,worldwide_gross,genre_ids
To Rome with Love,58,2012,21500000,74326015,Drama
Tomb Raider,70,2018,90000000,273477501,Action
Tomb Raider,70,2018,90000000,273477501,Adventure
Tomb Raider,70,2018,90000000,273477501,Fantasy
Tomorrowland,23,2015,170000000,206627518,Adventure
Tomorrowland,23,2015,170000000,206627518,Family
Tomorrowland,23,2015,170000000,206627518,Mystery
Tomorrowland,23,2015,170000000,206627518,Science Fiction
Tooth Fairy,23,2010,48000000,112610386,Comedy
Tooth Fairy,23,2010,48000000,112610386,Family
Tooth Fairy,23,2010,48000000,112610386,Fantasy
Top Five,80,2014,12000000,26001741,Drama
Top Five,80,2014,12000000,26001741,Comedy
Top Spin,61,2015,150000,5858,Documentary
Top Spin,61,2015,150000,5858,Documentary
Total Recall,79,2012,125000000,211856088,Action
Total Recall,79,2012,125000000,211856088,Science Fiction
Total Recall,79,2012,125000000,211856088,Adventure
Total Recall,79,2012,125000000,211856088,Thriller
Total Recall,80,1990,65000000,261400000,Action
Total Recall,80,1990,65000000,261400000,Science Fiction
Total Recall,80,1990,65000000,261400000,Adventure
Total Recall,80,1990,65000000,261400000,Thriller
Tower Heist,5,2011,85000000,150422946,Action
Tower Heist,5,2011,85000000,150422946,Comedy
Toy Story,37,1995,30000000,364545516,Animation
Toy Story,37,1995,30000000,364545516,Comedy
Toy Story,37,1995,30000000,364545516,Family
Toy Story,37,1995,30000000,364545516,Animation
Toy Story,37,1995,30000000,364545516,Comedy
Toy Story,37,1995,30000000,364545516,Family
Toy Story 2,40,1999,90000000,511358276,Animation
Toy Story 2,40,1999,90000000,511358276,Comedy
Toy Story 2,40,1999,90000000,511358276,Family
Toy Story 2,40,1999,90000000,511358276,Animation
Toy Story 2,40,1999,90000000,511358276,Comedy
Toy Story 2,40,1999,90000000,511358276,Family
Toy Story 3,47,2010,200000000,1068879522,Animation
Toy Story 3,47,2010,200000000,1068879522,Family
Toy Story 3,47,2010,200000000,1068879522,Comedy
Tracker,4,2011,6500000,3149,Action
Tracker,4,2011,6500000,3149,Drama
Tracker,4,2011,6500000,3149,Thriller
Tracker,4,2011,6500000,3149,Adventure
Trainwreck,36,2015,35000000,141123897,Comedy
Trainwreck,36,2015,35000000,141123897,Romance
Trance,71,2013,16000000,22594052,Thriller
Trance,71,2013,16000000,22594052,Crime
Trance,71,2013,16000000,22594052,Drama
Trance,71,2013,16000000,22594052,Mystery
Trance,31,2012,950000,0,Thriller
Trance,31,2012,950000,0,Crime
Trance,31,2012,950000,0,Drama
Trance,31,2012,950000,0,Mystery
Transcendence,2,2014,100000000,103039258,Thriller
Transcendence,2,2014,100000000,103039258,Science Fiction
Transcendence,2,2014,100000000,103039258,Drama
Transcendence,2,2014,100000000,103039258,Mystery
Transformers: Age of Extinction,37,2014,210000000,1104039076,Science Fiction
Transformers: Age of Extinction,37,2014,210000000,1104039076,Action
Transformers: Age of Extinction,37,2014,210000000,1104039076,Adventure
Transformers: Dark of the Moon,64,2011,195000000,1123790543,Action
Transformers: Dark of the Moon,64,2011,195000000,1123790543,Science Fiction
Transformers: Dark of the Moon,64,2011,195000000,1123790543,Adventure
Transformers: The Last Knight,33,2017,217000000,602893340,Action
Transformers: The Last Knight,33,2017,217000000,602893340,Science Fiction
Transformers: The Last Knight,33,2017,217000000,602893340,Thriller
Transformers: The Last Knight,33,2017,217000000,602893340,Adventure
Trapped,87,2002,30000000,6916869,Documentary
Trash,46,2015,12000000,6553186,Adventure
Trash,46,2015,12000000,6553186,Crime
Trash,46,2015,12000000,6553186,Drama
Trash,46,2015,12000000,6553186,Thriller
Treachery,5,2013,625000,0,Drama
Treading Water,15,2015,4700000,0,Drama
Treading Water,15,2015,4700000,0,Comedy
Trespass,54,2011,35000000,786532,Crime
Trespass,54,2011,35000000,786532,Drama
Trespass,54,2011,35000000,786532,Thriller
Trespass,54,2011,35000000,786532,Mystery
Triangle,52,2010,12000000,1594955,Horror
Triple 9,33,2016,20000000,25943792,Action
Triple 9,33,2016,20000000,25943792,Thriller
Triple 9,33,2016,20000000,25943792,Mystery
Trolljegeren,17,2011,3500000,5706638,Fantasy
Trolljegeren,17,2011,3500000,5706638,Horror
Trolls,73,2016,125000000,344150134,Adventure
Trolls,73,2016,125000000,344150134,Family
Trolls,73,2016,125000000,344150134,Comedy
Trolls,73,2016,125000000,344150134,Fantasy
Trolls,73,2016,125000000,344150134,Music
Trolls,73,2016,125000000,344150134,Animation
Trolls,73,2016,125000000,344150134,Adventure
Trolls,73,2016,125000000,344150134,Family
Trolls,73,2016,125000000,344150134,Comedy
Trolls,73,2016,125000000,344150134,Fantasy
Trolls,73,2016,125000000,344150134,Music
Trolls,73,2016,125000000,344150134,Animation
Tron,89,1982,17000000,26918576,Science Fiction
Tron,89,1982,17000000,26918576,Action
Tron,89,1982,17000000,26918576,Adventure
Trouble with the Curve,18,2012,60000000,47818913,Drama
Trouble with the Curve,18,2012,60000000,47818913,Romance
True Grit,29,2010,35000000,252276928,Drama
True Grit,29,2010,35000000,252276928,Adventure
True Grit,29,2010,35000000,252276928,Western
Trust,43,2011,4000000,120016,Crime
Trust,43,2011,4000000,120016,Drama
Trust,43,2011,4000000,120016,Thriller
Truth or Dare,91,2018,3500000,95127344,Horror
Truth or Dare,91,2018,3500000,95127344,Thriller
Truth or Dare,91,2018,3500000,95127344,Mystery
Truth or Dare,91,2018,3500000,95127344,Horror
Truth or Dare,91,2018,3500000,95127344,Action
Truth or Dare,91,2018,3500000,95127344,Horror
Truth or Dare,91,2018,3500000,95127344,Thriller
Truth or Dare,91,2018,3500000,95127344,Horror
Tulip Fever,8,2017,25000000,6792768,Drama
Tulip Fever,8,2017,25000000,6792768,Romance
Turbo,31,2013,135000000,286896578,Animation
Turbo,31,2013,135000000,286896578,Family
Turbulence,41,1997,55000000,11532774,Action
Turbulence,41,1997,55000000,11532774,Drama
Turbulence,41,1997,55000000,11532774,Thriller
Tusk,28,2014,3000000,1887554,Comedy
Tusk,28,2014,3000000,1887554,Horror
Tusk,28,2014,3000000,1887554,Drama
Tusk,28,2014,3000000,1887554,Thriller
Twisted,74,2004,50000000,40119848,Thriller
Twisted,74,2004,50000000,40119848,TV Movie
Twixt,66,2013,7000000,1268346,Horror
Twixt,66,2013,7000000,1268346,Mystery
Twixt,66,2013,7000000,1268346,Fantasy
Twixt,66,2013,7000000,1268346,Comedy
Two Night Stand,60,2014,1600000,868081,Romance
Two Night Stand,60,2014,1600000,868081,Comedy
USS Indianapolis: Men of Courage,40,2016,40000000,1663785,Action
USS Indianapolis: Men of Courage,40,2016,40000000,1663785,War
Unbroken,82,2014,65000000,163527824,Drama
Unbroken,82,2014,65000000,163527824,War
Uncle Drew,85,2018,18000000,46527161,Comedy
Under the Skin,42,2014,13300000,7229933,Thriller
Under the Skin,42,2014,13300000,7229933,Science Fiction
Under the Skin,42,2014,13300000,7229933,Drama
Under the Skin,42,2014,13300000,7229933,Thriller
Under the Skin,42,2014,13300000,7229933,Science Fiction
Under the Skin,42,2014,13300000,7229933,Drama
Underdogs,41,2013,2500000,1392649,Drama
Underdogs,41,2013,2500000,1392649,Family
Underworld: Awakening,19,2012,70000000,160379930,Fantasy
Underworld: Awakening,19,2012,70000000,160379930,Action
Underworld: Awakening,19,2012,70000000,160379930,Horror
Underworld: Blood Wars,91,2017,35000000,81209222,Action
Underworld: Blood Wars,91,2017,35000000,81209222,Fantasy
Underworld: Blood Wars,91,2017,35000000,81209222,Horror
Underworld: Blood Wars,91,2017,35000000,81209222,Drama
Unfinished Business,32,2015,35000000,13214051,Comedy
Unforgettable,39,1996,18000000,2483790,Drama
Unforgettable,39,1996,18000000,2483790,Thriller
Unforgettable,4,2017,12000000,16221211,Drama
Unforgettable,4,2017,12000000,16221211,Thriller
Unfriended,14,2015,1000000,64364198,Horror
Unfriended,14,2015,1000000,64364198,Thriller
Unfriended: Dark Web,29,2018,1000000,16434588,Horror
Unhinged,30,2019,29000000,0,Horror
United Passions,6,2015,30000000,168832,Drama
Unknown,21,2011,40000000,136123083,Action
Unknown,21,2011,40000000,136123083,Mystery
Unknown,21,2011,40000000,136123083,Thriller
Unknown,84,2006,3700000,3355048,Action
Unknown,84,2006,3700000,3355048,Mystery
Unknown,84,2006,3700000,3355048,Thriller
Unnatural,73,2015,3000000,0,Action
Unnatural,73,2015,3000000,0,Horror
Unnatural,73,2015,3000000,0,Thriller
Unsane,70,2018,1500000,14244931,Horror
Unsane,70,2018,1500000,14244931,Thriller
Unstoppable,19,2010,95000000,165720921,Action
Unstoppable,19,2010,95000000,165720921,Thriller
Unstoppable,19,2010,95000000,165720921,Documentary
Unsullied,87,2016,1500000,510957,Thriller
Unsullied,87,2016,1500000,510957,Action
Unsullied,87,2016,1500000,510957,Horror
Upgrade,89,2018,3000000,16553285,Action
Upgrade,89,2018,3000000,16553285,Thriller
Upgrade,89,2018,3000000,16553285,Science Fiction
Upside Down,4,2013,50000000,26387039,Romance
Upside Down,4,2013,50000000,26387039,Science Fiction
Upside Down,4,2013,50000000,26387039,Drama
Upside Down,4,2013,50000000,26387039,Fantasy
Vacation,28,2015,31000000,102306500,Comedy
Valentine's Day,70,2010,52000000,217569328,Comedy
Valentine's Day,70,2010,52000000,217569328,Romance
Valerian and the City of a Thousand Planets,90,2017,180000000,215098356,Adventure
Valerian and the City of a Thousand Planets,90,2017,180000000,215098356,Science Fiction
Valerian and the City of a Thousand Planets,90,2017,180000000,215098356,Action
Valhalla Rising,7,2010,5700000,731613,Adventure
Valhalla Rising,7,2010,5700000,731613,Drama
Valhalla Rising,7,2010,5700000,731613,Action
Valhalla Rising,7,2010,5700000,731613,Fantasy
Vampires,92,1998,20000000,20268825,Animation
Vampires,92,1998,20000000,20268825,Comedy
Vampires Suck,49,2010,20000000,81424988,Comedy
Vampires Suck,49,2010,20000000,81424988,Horror
Vamps,79,2012,16000000,94812,Comedy
Vamps,79,2012,16000000,94812,Romance
Vamps,79,2012,16000000,94812,Horror
Van Helsing,21,2004,170000000,300150546,Horror
Van Helsing,21,2004,170000000,300150546,Adventure
Van Helsing,21,2004,170000000,300150546,Action
Venom,3,2018,116000000,853628605,Thriller
Venom,3,2018,116000000,853628605,Science Fiction
Venom,3,2018,116000000,853628605,Action
Venom,14,2005,25000000,881745,Thriller
Venom,14,2005,25000000,881745,Science Fiction
Venom,14,2005,25000000,881745,Action
Veronica Mars,63,2014,6000000,3485383,Comedy
Veronica Mars,63,2014,6000000,3485383,Drama
Veronica Mars,63,2014,6000000,3485383,Crime
Vessel,71,2015,800000,0,Horror
Vessel,71,2015,800000,0,Science Fiction
Vessel,71,2015,800000,0,Documentary
Vice,100,2018,60000000,70883171,Thriller
Vice,100,2018,60000000,70883171,Science Fiction
Vice,100,2018,60000000,70883171,Action
Vice,100,2018,60000000,70883171,Adventure
Vice,100,2018,60000000,70883171,Drama
Vice,100,2018,60000000,70883171,History
Vice,100,2018,60000000,70883171,Comedy
Victor Frankenstein,24,2015,40000000,31124367,Drama
Victor Frankenstein,24,2015,40000000,31124367,Science Fiction
Victor Frankenstein,24,2015,40000000,31124367,Thriller
Victor Frankenstein,24,2015,40000000,31124367,Drama
Victor Frankenstein,24,2015,40000000,31124367,Science Fiction
Victor Frankenstein,24,2015,40000000,31124367,Thriller
Viskningar och rop,20,2015,400000,9071,Drama
Walking with Dinosaurs,93,2013,80000000,123368842,Animation
Walking with Dinosaurs,93,2013,80000000,123368842,Family
Walking with Dinosaurs,93,2013,80000000,123368842,Adventure
Walter,96,2015,700000,0,Drama
Walter,96,2015,700000,0,Comedy
Wanderlust,88,2012,32500000,24159934,Comedy
Wanderlust,88,2012,32500000,24159934,Romance
War,46,2007,25000000,40686409,Action
War,46,2007,25000000,40686409,Crime
War,46,2007,25000000,40686409,Thriller
War Dogs,45,2016,50000000,86234503,Comedy
War Dogs,45,2016,50000000,86234503,Crime
War Dogs,45,2016,50000000,86234503,Drama
War Horse,12,2011,70000000,156815529,Drama
War Horse,12,2011,70000000,156815529,War
War Room,66,2015,3000000,73975239,Drama
War Room,66,2015,3000000,73975239,Romance
War for the Planet of the Apes,52,2017,152000000,489592267,Drama
War for the Planet of the Apes,52,2017,152000000,489592267,Science Fiction
War for the Planet of the Apes,52,2017,152000000,489592267,War
War of the Worlds,36,2005,132000000,606836535,Documentary
Warcraft,46,2016,160000000,425522281,Action
Warcraft,46,2016,160000000,425522281,Adventure
Warcraft,46,2016,160000000,425522281,Fantasy
Warm Bodies,70,2013,30000000,115121608,Horror
Warm Bodies,70,2013,30000000,115121608,Comedy
Warm Bodies,70,2013,30000000,115121608,Romance
Warrior,74,2011,25000000,24215385,Drama
Water & Power,12,2014,600000,42557,Crime
Water & Power,12,2014,600000,42557,Drama
Water for Elephants,63,2011,38000000,116809717,Drama
Water for Elephants,63,2011,38000000,116809717,Romance
We Are Your Friends,20,2015,2000000,10153415,Drama
We Are Your Friends,20,2015,2000000,10153415,Music
We Are Your Friends,20,2015,2000000,10153415,Romance
We Are Your Friends,20,2015,2000000,10153415,Comedy
We Bought a Zoo,14,2011,50000000,118729073,Drama
We Bought a Zoo,14,2011,50000000,118729073,Comedy
We Bought a Zoo,14,2011,50000000,118729073,Family
We Have Your Husband,95,2011,5000000,0,TV Movie
We Have Your Husband,95,2011,5000000,0,Crime
We Have Your Husband,95,2011,5000000,0,Drama
We Have Your Husband,95,2011,5000000,0,Thriller
We Need to Talk About Kevin,43,2012,7000000,10765283,Drama
We Need to Talk About Kevin,43,2012,7000000,10765283,Thriller
We Need to Talk About Kevin,43,2012,7000000,10765283,Drama
We Need to Talk About Kevin,43,2012,7000000,10765283,Thriller
We're the Millers,90,2013,37000000,267816276,Comedy
We're the Millers,90,2013,37000000,267816276,Crime
Weekend,43,2011,190000,1577585,Drama
Weekend,43,2011,190000,1577585,Romance
Welcome to Marwen,18,2018,45000000,12874922,Drama
Welcome to Marwen,18,2018,45000000,12874922,Comedy
Welcome to Marwen,18,2018,45000000,12874922,Fantasy
Welcome to the Rileys,12,2010,10000000,355919,Drama
What to Expect When You're Expecting,86,2012,37500000,88473016,Romance
What to Expect When You're Expecting,86,2012,37500000,88473016,Comedy
What to Expect When You're Expecting,86,2012,37500000,88473016,Drama
What's Your Number?,24,2011,20000000,30163785,Comedy
What's Your Number?,24,2011,20000000,30163785,Romance
When the Bough Breaks,85,2016,10000000,30768449,Mystery
When the Bough Breaks,85,2016,10000000,30768449,Drama
When the Bough Breaks,85,2016,10000000,30768449,Horror
When the Game Stands Tall,50,2014,15000000,30138912,Drama
While We're Young,45,2015,10000000,17503828,Comedy
While We're Young,45,2015,10000000,17503828,Drama
While We're Young,45,2015,10000000,17503828,Mystery
While We're Young,45,2015,10000000,17503828,Comedy
While We're Young,45,2015,10000000,17503828,Drama
While We're Young,45,2015,10000000,17503828,Mystery
Whiplash,43,2014,3300000,38969037,Drama
Whiplash,43,2014,3300000,38969037,Music
Whiplash,43,2014,3300000,38969037,Drama
Whiplash,43,2014,3300000,38969037,Music
Whiskey Tango Foxtrot,6,2016,35000000,25350747,War
Whiskey Tango Foxtrot,6,2016,35000000,25350747,Comedy
White Boy Rick,42,2018,30000000,25947983,Crime
White Boy Rick,42,2018,30000000,25947983,Drama
White House Down,90,2013,150000000,205440387,Action
White House Down,90,2013,150000000,205440387,Drama
White House Down,90,2013,150000000,205440387,Thriller
Why Did I Get Married Too?,16,2010,20000000,60831067,Comedy
Why Did I Get Married Too?,16,2010,20000000,60831067,Romance
Why Him?,62,2016,38000000,117425156,Comedy
Why Him?,62,2016,38000000,117425156,Comedy
Wicked Blood,31,2014,3500000,0,Action
Wicked Blood,31,2014,3500000,0,Drama
Wicked Blood,31,2014,3500000,0,Thriller
Widows,50,2018,40000000,73866088,Crime
Widows,50,2018,40000000,73866088,Thriller
Wild,33,2014,15000000,52460543,Drama
Wild,33,2014,15000000,52460543,Drama
Wild Card,5,2015,30000000,4315789,Drama
Wild Card,5,2015,30000000,4315789,Thriller
Wild Card,5,2015,30000000,4315789,Crime
Wild Card,5,2015,30000000,4315789,Action
Wild Target,28,2010,8000000,5314194,Action
Wild Target,28,2010,8000000,5314194,Comedy
Wilson,44,1944,5200000,2000000,Comedy
Winchester,95,2018,3500000,44378040,Fantasy
Winchester,95,2018,3500000,44378040,Mystery
Winchester,95,2018,3500000,44378040,Thriller
Winchester,95,2018,3500000,44378040,Horror
Wind Walkers,99,2015,2000000,0,Action
Wind Walkers,99,2015,2000000,0,Horror
Wind Walkers,99,2015,2000000,0,Thriller
Windsor Drive,51,2015,850000,3256,Thriller
Windsor Drive,51,2015,850000,3256,Mystery
Wings,85,1927,2000000,0,Drama
Wings,85,1927,2000000,0,Thriller
Winnie Mandela,50,2013,15000000,61847,Drama
Winnie the Pooh,39,2011,30000000,50145607,Animation
Winnie the Pooh,39,2011,30000000,50145607,Family
Winter's Bone,8,2010,2000000,16131551,Drama
Wish I Was Here,61,2014,6000000,6591365,Drama
Wish I Was Here,61,2014,6000000,6591365,Comedy
Wish Upon,97,2017,12000000,23477345,Thriller
Wish Upon,97,2017,12000000,23477345,Horror
Wish Upon,97,2017,12000000,23477345,Fantasy
Without Men,14,2011,4700000,0,Comedy
Without Men,14,2011,4700000,0,Romance
Wolf,18,1994,70000000,131011757,Drama
Wolf,18,1994,70000000,131011757,Horror
Wolves,51,2014,18000000,94953,Horror
Wolves,51,2014,18000000,94953,Action
Wolves,51,2014,18000000,94953,Drama
Wolves,51,2014,18000000,94953,Drama
Woman in Gold,81,2015,11000000,58586407,Drama
Womb,12,2012,13000000,0,Romance
Womb,12,2012,13000000,0,Science Fiction
Won't Back Down,49,2012,19000000,5745503,Drama
Won't Back Down,49,2012,19000000,5745503,Documentary
Wonder,95,2017,20000000,304604712,Drama
Wonder,95,2017,20000000,304604712,Family
Wonder,95,2017,20000000,304604712,Drama
Wonder,95,2017,20000000,304604712,Family
Wonder Woman,55,2017,150000000,821133378,Action
Wonder Woman,55,2017,150000000,821133378,Fantasy
Wonder Woman,55,2017,150000000,821133378,Adventure
